,flushes,l0compactions,other_compactions,read,write,qps
487,1.0,0.0,2.0,612.36,876.5,410132.0
488,1.0,0.0,1.0,304.11,571.04,365466.0
489,0.0,0.0,2.0,586.13,579.02,374237.0
490,1.0,0.0,1.0,282.02,514.64,384237.0
491,0.0,0.0,2.0,591.23,580.3499999999999,353965.0
492,0.0,0.0,1.0,309.21,303.32,397970.0
493,1.0,0.0,2.0,613.94,801.8599999999999,372762.0
494,0.0,0.0,1.0,304.73,300.82,358540.0
495,1.0,1.0,1.0,474.54,747.5699999999999,325058.0
496,1.0,1.0,0.0,169.81,446.75,86033.0
497,0.0,1.0,0.0,169.81,167.93,266752.0
498,1.0,1.0,7.0,801.79,1020.9900000000001,291642.0
499,0.0,1.0,7.0,801.79,761.88,394675.0
500,0.0,1.0,7.0,801.79,761.88,363187.0
501,0.0,1.0,7.0,801.79,761.88,383183.0
502,1.0,1.0,7.0,801.79,901.2900000000001,378359.0
503,1.0,0.0,7.0,631.98,733.3599999999999,352016.0
504,0.0,0.0,3.0,485.51,489.05999999999995,397269.0
505,1.0,0.0,2.0,614.51,876.65,358935.0
506,0.0,0.0,2.0,617.5999999999999,608.75,354289.0
507,0.0,0.0,2.0,622.0799999999999,613.8900000000001,400836.0
508,1.0,0.0,1.0,307.44,564.71,359772.0
509,0.0,0.0,2.0,579.71,570.59,386729.0
510,1.0,0.0,1.0,272.27,501.31,378922.0
511,1.0,1.0,1.0,559.53,785.37,353540.0
512,0.0,1.0,0.0,287.26,284.06,372628.0
513,1.0,1.0,0.0,287.26,542.3199999999999,363859.0
514,0.0,1.0,0.0,287.26,284.06,370874.0
515,0.0,1.0,0.0,287.26,284.06,391112.0
516,1.0,1.0,1.0,531.15,683.15,354936.0
517,0.0,0.0,2.0,511.43,502.49,358484.0
518,1.0,0.0,1.0,267.54,448.12,377108.0
519,1.0,0.0,2.0,592.6700000000001,767.6800000000001,351215.0
520,0.0,0.0,1.0,325.13,319.56,399275.0
521,1.0,0.0,2.0,626.74,801.89,355442.0
522,0.0,0.0,1.0,301.61,296.74,362166.0
523,0.0,0.0,2.0,607.01,597.85,393530.0
524,1.0,0.0,1.0,305.4,484.97,356450.0
525,0.0,1.0,1.0,591.62,584.5699999999999,372260.0
526,1.0,1.0,0.0,286.22,462.03999999999996,357766.0
527,1.0,1.0,0.0,286.22,462.03999999999996,346568.0
528,0.0,1.0,0.0,286.22,283.46,406418.0
529,1.0,1.0,1.0,561.82,720.5799999999999,365604.0
530,1.0,0.0,1.0,275.6,437.12,374277.0
531,0.0,0.0,2.0,546.77,539.48,387538.0
532,1.0,0.0,1.0,271.17,435.32,357342.0
533,0.0,0.0,2.0,583.34,573.81,397642.0
534,1.0,0.0,2.0,607.23,841.46,367777.0
535,1.0,0.0,1.0,295.06,534.27,347153.0
536,0.0,0.0,1.0,295.06,290.69,407371.0
537,1.0,0.0,2.0,577.4,734.01,360703.0
538,0.0,0.0,1.0,282.34,277.43,383679.0
539,1.0,1.0,1.0,532.93,690.23,385098.0
540,1.0,1.0,0.0,250.59,412.8,352356.0
541,0.0,1.0,0.0,250.59,248.22,396389.0
542,1.0,1.0,0.0,250.59,419.94,368874.0
543,1.0,1.0,1.0,562.26,726.4,371047.0
544,0.0,0.0,1.0,311.67,306.46,297040.0
545,1.0,0.0,2.0,591.09,751.52,269300.0
546,0.0,0.0,1.0,279.42,276.13,335199.0
547,1.0,0.0,2.0,539.55,622.25,343305.0
548,1.0,0.0,8.0,911.88,1064.76,345908.0
549,0.0,0.0,8.0,911.88,799.1899999999999,345750.0
550,0.0,0.0,8.0,911.88,799.1899999999999,396918.0
551,1.0,0.0,8.0,911.88,888.0200000000001,358472.0
552,1.0,0.0,7.0,651.75,807.4699999999999,364578.0
553,0.0,0.0,2.0,218.57999999999998,285.4,377186.0
554,1.0,1.0,1.0,418.73,683.6500000000001,354376.0
555,0.0,1.0,0.0,272.64,270.04,366636.0
556,1.0,1.0,0.0,272.64,472.79,367567.0
557,1.0,1.0,0.0,272.64,472.79,359457.0
558,0.0,1.0,1.0,553.31,546.04,377917.0
559,1.0,0.0,1.0,280.67,490.27,364105.0
560,1.0,0.0,2.0,554.9000000000001,761.1099999999999,379574.0
561,0.0,0.0,1.0,274.23,270.84,196660.0
562,1.0,0.0,2.0,528.98,713.5999999999999,310252.0
563,0.0,0.0,1.0,254.75,252.04,295888.0
564,1.0,0.0,1.0,254.75,436.66999999999996,175754.0
565,1.0,0.0,8.0,931.2699999999999,1047.56,313720.0
566,0.0,0.0,8.0,931.2699999999999,862.9300000000001,166389.0
567,0.0,0.0,7.0,676.5200000000001,610.8900000000001,327131.0
568,1.0,0.0,7.0,676.5200000000001,770.8499999999999,360578.0
569,1.0,1.0,7.0,889.72,939.6699999999998,363860.0
570,0.0,1.0,8.0,1009.4000000000001,927.36,318658.0
571,0.0,1.0,3.0,493.16,513.6999999999999,396874.0
572,1.0,1.0,2.0,405.46,589.65,359965.0
573,1.0,1.0,1.0,332.88,477.58000000000004,349595.0
574,0.0,1.0,0.0,290.53,288.48,362726.0
575,1.0,1.0,0.0,290.53,558.4000000000001,351021.0
576,0.0,1.0,0.0,290.53,288.48,391025.0
577,0.0,1.0,0.0,290.53,288.48,364624.0
578,1.0,1.0,1.0,571.77,747.5,362335.0
579,0.0,0.0,2.0,559.84,550.34,397503.0
580,1.0,0.0,1.0,278.6,457.23,361152.0
581,1.0,0.0,2.0,585.98,759.97,388251.0
582,0.0,0.0,1.0,307.38,302.74,382498.0
583,1.0,0.0,2.0,598.76,845.51,351218.0
584,0.0,0.0,1.0,291.38,286.01,340320.0
585,0.0,0.0,2.0,566.55,556.45,120525.0
586,1.0,0.0,1.0,275.17,454.06,254588.0
587,0.0,0.0,1.0,275.17,270.44,272481.0
588,1.0,1.0,1.0,562.6,617.08,217085.0
589,1.0,1.0,7.0,859.6,979.45,376132.0
590,0.0,1.0,7.0,859.6,728.9100000000001,356667.0
591,0.0,1.0,7.0,859.6,728.9100000000001,379861.0
592,0.0,1.0,7.0,859.6,728.9100000000001,369216.0
593,1.0,1.0,7.0,859.6,854.27,298657.0
594,1.0,0.0,7.0,572.17,758.1700000000001,407263.0
595,0.0,0.0,1.0,63.68,139.2,361832.0
596,1.0,0.0,1.0,269.91,456.71999999999997,364808.0
597,0.0,0.0,1.0,269.91,265.08,379422.0
598,1.0,0.0,2.0,557.27,802.65,355499.0
599,1.0,0.0,1.0,287.36,537.57,394055.0
600,0.0,0.0,2.0,545.45,537.61,371095.0
601,1.0,0.0,1.0,258.09,424.9,366410.0
602,1.0,0.0,2.0,568.27,730.96,392399.0
603,0.0,0.0,1.0,310.18,306.06,358895.0
604,1.0,1.0,1.0,579.62,774.71,387606.0
605,0.0,1.0,0.0,269.44,266.83,185527.0
606,1.0,1.0,0.0,269.44,444.58,215568.0
607,1.0,1.0,0.0,269.44,444.58,309728.0
608,0.0,1.0,1.0,568.15,560.97,65231.0
609,1.0,0.0,1.0,298.71,556.14,368814.0
610,1.0,0.0,7.0,1033.37,1222.1599999999999,363471.0
611,0.0,0.0,6.0,734.66,666.02,324075.0
612,0.0,0.0,6.0,734.66,666.02,395231.0
613,1.0,0.0,6.0,734.66,754.06,353174.0
614,1.0,0.0,6.0,734.66,754.06,333555.0
615,0.0,0.0,3.0,245.58000000000004,368.06,383204.0
616,1.0,0.0,1.0,299.38,588.62,351243.0
617,1.0,0.0,1.0,299.38,588.62,348621.0
618,0.0,1.0,1.0,568.16,561.47,370934.0
619,1.0,1.0,0.0,268.78,494.0,349074.0
620,1.0,1.0,0.0,268.78,494.0,367516.0
621,0.0,1.0,0.0,268.78,266.27,324244.0
622,1.0,1.0,1.0,549.8699999999999,793.5699999999999,337586.0
623,0.0,0.0,1.0,281.09,275.59,372813.0
624,0.0,0.0,1.0,225.47,221.95,171008.0
625,1.0,0.0,4.0,898.47,960.3399999999999,275892.0
626,0.0,0.0,4.0,898.47,663.48,105303.0
627,0.0,0.0,4.0,898.47,663.48,356220.0
628,1.0,0.0,3.0,673.0,573.65,363385.0
629,0.0,0.0,9.0,1197.04,1021.1699999999998,360317.0
630,0.0,0.0,8.0,988.6200000000001,810.8699999999999,392037.0
631,0.0,0.0,7.0,841.57,668.8899999999999,358757.0
632,0.0,0.0,7.0,841.57,668.8899999999999,393635.0
633,1.0,0.0,7.0,841.57,803.6599999999999,372800.0
634,1.0,0.0,5.0,426.64,630.79,350130.0
635,0.0,1.0,1.0,313.33,407.72999999999996,406413.0
636,1.0,1.0,0.0,274.76,522.42,364287.0
637,0.0,1.0,0.0,274.76,272.28,387469.0
638,1.0,1.0,1.0,577.05,806.3499999999999,367620.0
639,1.0,0.0,1.0,302.29,534.0699999999999,345735.0
640,0.0,0.0,1.0,302.29,298.26,355412.0
641,1.0,0.0,2.0,553.5,705.8399999999999,144588.0
642,0.0,0.0,1.0,251.21,247.66,272838.0
643,1.0,0.0,1.0,251.21,397.22,300644.0
644,1.0,0.0,4.0,788.23,788.76,186025.0
645,0.0,0.0,3.0,537.02,391.54,308431.0
646,1.0,0.0,3.0,537.02,546.6099999999999,346239.0
647,1.0,0.0,10.0,1115.37,1160.73,393546.0
648,0.0,0.0,8.0,800.19,702.04,372222.0
649,0.0,0.0,8.0,800.19,702.04,349922.0
650,0.0,0.0,8.0,800.19,702.04,409205.0
651,1.0,0.0,8.0,800.19,768.33,362101.0
652,1.0,0.0,8.0,800.19,768.33,376585.0
653,1.0,1.0,7.0,867.69,967.15,382042.0
654,0.0,1.0,0.0,289.34,286.74,354596.0
655,1.0,1.0,0.0,289.34,461.21000000000004,394794.0
656,0.0,1.0,0.0,292.71,290.59,369455.0
657,1.0,1.0,0.0,292.71,542.54,360728.0
658,1.0,1.0,0.0,292.71,542.54,400752.0
659,0.0,1.0,0.0,292.71,290.59,360536.0
660,1.0,1.0,1.0,579.76,802.28,386358.0
661,0.0,0.0,2.0,589.5,579.02,375736.0
662,0.0,0.0,1.0,302.45,297.49,347955.0
663,1.0,0.0,2.0,585.04,774.05,330687.0
664,0.0,0.0,2.0,569.5699999999999,558.29,119313.0
665,1.0,0.0,2.0,606.04,858.28,268556.0
666,1.0,0.0,1.0,319.06,577.81,272470.0
667,0.0,0.0,1.0,319.06,315.56,113607.0
668,1.0,0.0,2.0,634.11,905.1199999999999,374417.0
669,0.0,0.0,1.0,315.05,310.82,362949.0
670,1.0,1.0,1.0,874.56,644.72,388741.0
671,1.0,1.0,7.0,1141.04,1001.6200000000001,378585.0
672,0.0,1.0,7.0,1141.04,764.95,350336.0
673,0.0,1.0,7.0,1141.04,764.95,405423.0
674,0.0,0.0,7.0,581.53,667.72,358803.0
675,1.0,0.0,7.0,581.53,744.78,375936.0
676,1.0,0.0,7.0,581.53,744.78,390841.0
677,0.0,0.0,4.0,359.4,399.65999999999997,358311.0
678,1.0,0.0,1.0,300.26,566.51,395527.0
679,0.0,0.0,2.0,597.98,588.06,371139.0
680,1.0,0.0,1.0,297.72,550.27,352692.0
681,1.0,0.0,1.0,297.72,550.27,407526.0
682,0.0,0.0,2.0,596.1,585.4200000000001,363201.0
683,1.0,0.0,1.0,298.38,539.9,350571.0
684,1.0,1.0,1.0,584.29,823.02,199756.0
685,0.0,1.0,0.0,285.91,283.12,332774.0
686,1.0,1.0,0.0,285.91,557.9300000000001,295115.0
687,0.0,1.0,0.0,285.91,283.12,172014.0
688,1.0,1.0,1.0,567.4100000000001,748.86,251144.0
689,1.0,0.0,1.0,281.5,465.74,126805.0
690,0.0,0.0,2.0,484.3,477.47,298567.0
691,1.0,0.0,5.0,720.8399999999999,924.34,243025.0
692,0.0,0.0,5.0,720.8399999999999,710.36,378072.0
693,0.0,0.0,4.0,518.04,510.69000000000005,322389.0
694,0.0,0.0,4.0,518.04,510.69000000000005,389858.0
695,1.0,0.0,4.0,518.04,623.83,378679.0
696,1.0,0.0,10.0,1234.83,1286.9300000000003,348172.0
697,0.0,0.0,8.0,961.3600000000001,903.3699999999999,398515.0
698,0.0,0.0,8.0,961.3600000000001,903.3699999999999,362100.0
699,1.0,0.0,6.0,716.7900000000001,752.17,365832.0
700,1.0,0.0,6.0,716.7900000000001,752.17,391143.0
701,1.0,1.0,6.0,980.98,1013.98,357643.0
702,1.0,1.0,0.0,264.19,490.21000000000004,393892.0
703,1.0,1.0,0.0,264.19,490.21000000000004,371278.0
704,0.0,1.0,0.0,264.19,261.81,346857.0
705,1.0,1.0,1.0,553.99,749.23,415504.0
706,0.0,0.0,1.0,289.8,285.44,365790.0
707,1.0,0.0,2.0,587.8,847.4499999999999,386213.0
708,1.0,0.0,1.0,298.0,562.01,380362.0
709,0.0,0.0,2.0,605.5699999999999,596.19,351935.0
710,1.0,0.0,1.0,307.57,576.53,403902.0
711,0.0,0.0,2.0,609.04,582.78,365056.0
712,0.0,0.0,1.0,301.47,280.95,369836.0
713,1.0,1.0,1.0,565.9100000000001,793.97,373505.0
714,0.0,1.0,0.0,264.44,261.87,263926.0
715,1.0,1.0,0.0,264.44,457.9,258224.0
716,1.0,1.0,0.0,264.44,457.9,337156.0
717,0.0,1.0,1.0,552.96,545.4300000000001,304620.0
718,1.0,0.0,1.0,288.52,480.6,283336.0
719,0.0,0.0,2.0,544.42,535.81,306060.0
720,0.0,0.0,1.0,255.9,252.25,276863.0
721,1.0,0.0,4.0,817.5500000000001,868.22,179229.0
722,0.0,0.0,5.0,1017.83,721.15,203152.0
723,0.0,0.0,6.0,895.74,696.51,351458.0
724,1.0,0.0,5.0,540.5300000000001,649.45,368182.0
725,1.0,0.0,5.0,540.5300000000001,649.45,345365.0
726,0.0,0.0,5.0,540.5300000000001,571.72,401629.0
727,1.0,0.0,10.0,1161.0600000000002,1169.3500000000001,362209.0
728,1.0,0.0,8.0,829.5099999999999,885.69,382512.0
729,0.0,0.0,8.0,829.5099999999999,782.96,376334.0
730,0.0,0.0,8.0,829.5099999999999,782.96,353482.0
731,1.0,0.0,7.0,763.43,841.3599999999999,402787.0
732,1.0,0.0,7.0,763.43,841.3599999999999,372872.0
733,0.0,1.0,1.0,366.21000000000004,369.95,367455.0
734,1.0,1.0,0.0,282.49,524.54,392268.0
735,0.0,1.0,0.0,282.49,279.51,359238.0
736,0.0,1.0,0.0,282.49,279.51,390978.0
737,1.0,1.0,1.0,556.31,711.02,372046.0
738,0.0,0.0,1.0,273.82,269.31,348302.0
739,1.0,0.0,2.0,567.19,797.6300000000001,340407.0
740,1.0,0.0,1.0,293.37,528.32,200114.0
741,0.0,0.0,2.0,583.03,574.98,310852.0
742,1.0,0.0,1.0,289.66,486.08,339298.0
743,0.0,0.0,1.0,289.66,286.32,280369.0
744,1.0,0.0,2.0,585.73,826.8999999999999,290033.0
745,1.0,0.0,1.0,296.07,540.5799999999999,277689.0
746,0.0,0.0,1.0,296.07,292.32,357323.0
747,1.0,1.0,0.0,256.16,319.28999999999996,331238.0
748,1.0,1.0,7.0,932.7000000000003,1021.6599999999999,337923.0
749,0.0,1.0,7.0,932.7000000000003,835.5999999999999,361189.0
750,0.0,1.0,7.0,932.7000000000003,835.5999999999999,327168.0
751,1.0,1.0,8.0,1138.8200000000002,1184.12,349863.0
752,0.0,0.0,8.0,882.6600000000001,896.6699999999998,353099.0
753,0.0,0.0,8.0,882.6600000000001,896.6699999999998,329687.0
754,1.0,0.0,4.0,496.48,637.19,340461.0
755,0.0,0.0,3.0,592.6600000000001,569.8100000000001,352561.0
756,0.0,0.0,1.0,292.95,288.85,333367.0
757,1.0,0.0,2.0,583.52,837.26,395862.0
758,0.0,0.0,2.0,561.44,552.29,373642.0
759,0.0,0.0,1.0,270.87,265.53,365788.0
760,1.0,1.0,1.0,526.78,710.67,387487.0
761,0.0,1.0,0.0,255.91,253.41,360620.0
762,1.0,1.0,0.0,255.91,459.59000000000003,383502.0
763,1.0,1.0,0.0,255.91,459.59000000000003,394836.0
764,0.0,1.0,0.0,255.91,253.41,351551.0
765,1.0,1.0,1.0,561.81,821.8299999999999,368770.0
766,1.0,0.0,2.0,599.7,859.0899999999999,246791.0
767,0.0,0.0,1.0,293.8,290.67,302456.0
768,1.0,0.0,2.0,592.3199999999999,800.2,396602.0
769,0.0,0.0,1.0,298.52,294.55,276998.0
770,0.0,0.0,1.0,298.52,294.55,302806.0
771,1.0,0.0,2.0,596.04,779.8,351126.0
772,0.0,0.0,1.0,297.52,294.3,367219.0
773,1.0,0.0,2.0,486.85,520.58,338659.0
774,1.0,0.0,8.0,881.26,923.1800000000001,382348.0
775,0.0,0.0,8.0,881.26,743.8,365975.0
776,1.0,0.0,8.0,881.26,887.1400000000001,365161.0
777,1.0,1.0,8.0,955.54,962.8200000000002,388895.0
778,0.0,1.0,7.0,766.21,772.5800000000002,356908.0
779,1.0,1.0,8.0,937.24,997.4100000000002,394794.0
780,1.0,1.0,7.0,839.0399999999998,906.82,373867.0
781,1.0,1.0,4.0,531.3,626.36,350277.0
782,2.0,1.0,4.0,531.3,803.9800000000001,380308.0
783,1.0,1.0,1.0,245.31,422.13,357567.0
784,0.0,0.0,1.0,171.03,168.83,364766.0
785,1.0,1.0,0.0,272.1,452.81,331336.0
786,1.0,1.0,0.0,272.1,452.81,342497.0
787,0.0,1.0,0.0,272.1,269.94,385710.0
788,1.0,1.0,0.0,272.1,461.08,346969.0
789,0.0,1.0,1.0,572.52,565.94,278814.0
790,1.0,0.0,2.0,454.01,720.3800000000001,288491.0
791,1.0,0.0,5.0,678.41,941.3499999999999,321641.0
792,0.0,0.0,5.0,678.41,668.67,266442.0
793,1.0,0.0,5.0,678.41,758.64,296609.0
794,1.0,0.0,5.0,678.41,758.64,360183.0
795,0.0,0.0,4.0,524.8199999999999,516.97,336587.0
796,1.0,1.0,8.0,1036.6100000000001,1142.04,353802.0
797,0.0,1.0,7.0,875.3199999999999,744.4,373334.0
798,0.0,1.0,7.0,875.3199999999999,744.4,351203.0
799,1.0,1.0,7.0,875.3199999999999,800.89,388751.0
800,1.0,1.0,7.0,875.3199999999999,800.89,378844.0
801,1.0,1.0,8.0,945.0799999999999,851.0699999999999,351797.0
802,1.0,0.0,9.0,772.32,867.13,397333.0
803,1.0,0.0,8.0,735.22,819.68,365676.0
804,0.0,0.0,7.0,662.42,629.9,373515.0
805,1.0,0.0,5.0,503.12,604.55,386992.0
806,1.0,0.0,3.0,249.94,391.53999999999996,354360.0
807,0.0,0.0,1.0,163.1,152.04,387982.0
808,1.0,0.0,1.0,272.67,465.46000000000004,141352.0
809,0.0,0.0,2.0,551.31,546.82,310297.0
810,1.0,0.0,1.0,278.64,531.85,291402.0
811,1.0,0.0,1.0,278.64,531.85,391312.0
812,0.0,1.0,1.0,544.45,538.1500000000001,284554.0
813,1.0,1.0,0.0,265.81,534.75,281534.0
814,0.0,1.0,0.0,265.81,262.8,362355.0
815,1.0,1.0,0.0,265.81,453.58000000000004,310970.0
816,1.0,1.0,7.0,1376.19,1339.0800000000002,299972.0
817,0.0,0.0,7.0,1110.38,885.5,355643.0
818,0.0,0.0,7.0,1110.38,885.5,348821.0
819,1.0,0.0,7.0,1110.38,953.3400000000001,354748.0
820,1.0,0.0,7.0,1110.38,953.3400000000001,399744.0
821,1.0,0.0,8.0,1161.7,1013.0900000000001,354718.0
822,1.0,0.0,8.0,1161.7,1093.88,387879.0
823,1.0,0.0,10.0,1254.4199999999998,1207.74,372436.0
824,0.0,0.0,7.0,929.82,739.38,350548.0
825,1.0,0.0,6.0,850.7900000000001,847.29,363735.0
826,1.0,0.0,5.0,671.44,703.59,342519.0
827,0.0,0.0,3.0,144.04,173.61,303219.0
828,1.0,0.0,2.0,228.19,446.55,327234.0
829,1.0,0.0,2.0,482.3,678.79,323043.0
830,0.0,0.0,2.0,555.94,545.6600000000001,312530.0
831,1.0,0.0,1.0,266.21,489.59000000000003,376944.0
832,0.0,1.0,1.0,447.80999999999995,440.64,347949.0
833,1.0,1.0,0.0,181.6,361.89,366660.0
834,1.0,1.0,5.0,678.7499999999999,820.49,387094.0
835,0.0,1.0,5.0,678.7499999999999,637.94,357785.0
836,1.0,1.0,5.0,678.7499999999999,810.51,393114.0
837,1.0,1.0,5.0,678.7499999999999,810.51,376566.0
838,0.0,1.0,5.0,678.7499999999999,637.94,350858.0
839,1.0,1.0,5.0,678.7499999999999,825.33,406937.0
840,1.0,0.0,5.0,497.15,645.99,363027.0
841,0.0,0.0,4.0,409.99,377.34000000000003,376798.0
842,1.0,0.0,1.0,287.62,469.17,384239.0
843,1.0,0.0,2.0,586.7,763.85,353729.0
844,0.0,0.0,2.0,548.78,538.8199999999999,399090.0
845,1.0,0.0,1.0,249.7,432.28,299697.0
846,0.0,0.0,2.0,524.3,515.15,297812.0
847,1.0,0.0,1.0,274.6,515.24,266881.0
848,1.0,0.0,2.0,569.25,806.95,322004.0
849,0.0,1.0,1.0,516.1899999999999,510.76,335462.0
850,1.0,1.0,0.0,221.54,500.37,315889.0
851,0.0,1.0,0.0,221.54,219.05,315564.0
852,1.0,1.0,0.0,221.54,371.43,277044.0
853,1.0,1.0,5.0,1058.03,842.8999999999999,369223.0
854,0.0,1.0,5.0,1058.03,690.52,380101.0
855,1.0,1.0,5.0,1058.03,984.0199999999998,353299.0
856,1.0,0.0,8.0,1090.54,1151.6299999999999,397070.0
857,0.0,0.0,8.0,1090.54,858.1300000000001,369848.0
858,0.0,0.0,8.0,1090.54,858.1300000000001,356144.0
859,1.0,0.0,8.0,1090.54,946.3900000000001,407346.0
860,1.0,0.0,8.0,937.67,937.67,360931.0
861,0.0,0.0,6.0,609.2499999999999,686.8100000000001,388179.0
862,1.0,0.0,3.0,285.89,519.3000000000001,215550.0
863,0.0,0.0,3.0,533.02,562.13,311781.0
864,1.0,0.0,1.0,290.64,545.03,353715.0
865,1.0,0.0,2.0,580.76,832.14,352059.0
866,0.0,1.0,1.0,507.64,502.23,349282.0
867,1.0,1.0,0.0,217.52,433.02,365341.0
868,1.0,1.0,0.0,217.52,433.02,362356.0
869,0.0,1.0,0.0,217.52,215.12,320559.0
870,1.0,1.0,5.0,825.1500000000001,1038.8999999999999,399004.0
871,0.0,1.0,5.0,825.1500000000001,793.67,370734.0
872,0.0,1.0,5.0,825.1500000000001,793.67,354671.0
873,1.0,0.0,5.0,607.6299999999999,770.86,398302.0
874,0.0,0.0,5.0,607.6299999999999,578.55,356090.0
875,0.0,0.0,5.0,607.6299999999999,578.55,380949.0
876,1.0,0.0,4.0,473.59999999999997,557.73,381498.0
877,0.0,0.0,4.0,473.59999999999997,417.82,354583.0
878,1.0,0.0,2.0,390.24,572.71,342568.0
879,1.0,0.0,2.0,562.95,757.8699999999999,196461.0
880,0.0,0.0,1.0,288.52,286.52,327268.0
881,1.0,0.0,2.0,557.94,778.5699999999999,353588.0
882,1.0,0.0,1.0,269.42,492.04999999999995,357058.0
883,0.0,0.0,2.0,550.28,542.12,292937.0
884,1.0,0.0,1.0,280.86,454.07000000000005,366714.0
885,0.0,1.0,1.0,579.29,428.23,366938.0
886,1.0,1.0,0.0,298.43,325.86,351902.0
887,1.0,1.0,4.0,749.5899999999999,831.3899999999999,398640.0
888,0.0,1.0,4.0,749.5899999999999,656.52,363346.0
889,0.0,1.0,4.0,749.5899999999999,656.52,373067.0
890,1.0,1.0,4.0,749.5899999999999,745.5799999999999,391520.0
891,1.0,1.0,4.0,749.5899999999999,745.5799999999999,358995.0
892,0.0,1.0,4.0,749.5899999999999,656.52,344102.0
893,1.0,0.0,3.0,299.40999999999997,578.61,377499.0
894,0.0,0.0,2.0,409.74,399.01,351319.0
895,1.0,0.0,2.0,595.55,775.04,404843.0
896,1.0,0.0,1.0,282.63,467.18999999999994,363469.0
897,0.0,0.0,2.0,573.8,565.05,370721.0
898,1.0,0.0,2.0,568.33,822.1400000000001,281726.0
899,0.0,0.0,1.0,277.16,273.96,310911.0
900,0.0,0.0,2.0,531.83,524.31,320124.0
901,1.0,0.0,2.0,556.75,729.78,342983.0
902,0.0,0.0,2.0,603.87,594.15,312583.0
903,1.0,0.0,1.0,301.79,513.1999999999999,306730.0
904,1.0,1.0,1.0,471.18,680.4699999999999,346747.0
905,0.0,1.0,0.0,169.39,167.27,329647.0
906,1.0,1.0,6.0,969.49,928.98,280015.0
907,0.0,1.0,6.0,969.49,702.35,325422.0
908,0.0,1.0,6.0,969.49,702.35,304875.0
909,1.0,1.0,6.0,969.49,908.7600000000001,328234.0
910,1.0,1.0,6.0,969.49,908.7600000000001,401904.0
911,0.0,1.0,6.0,969.49,702.35,365350.0
912,1.0,1.0,6.0,969.49,833.11,373009.0
913,1.0,0.0,9.0,952.8700000000001,876.35,389113.0
914,0.0,0.0,8.0,870.96,665.7199999999999,353542.0
915,1.0,0.0,8.0,870.96,758.9899999999999,376953.0
916,1.0,0.0,7.0,800.27,693.4899999999999,373317.0
917,1.0,0.0,7.0,822.51,855.8399999999999,348033.0
918,1.0,0.0,4.0,432.01,690.1,335846.0
919,1.0,0.0,1.0,258.83,460.40999999999997,367409.0
920,0.0,0.0,1.0,258.83,255.95,368420.0
921,1.0,0.0,1.0,274.96,483.4,360514.0
922,1.0,1.0,1.0,562.51,767.81,294379.0
923,0.0,1.0,0.0,287.55,284.41,278636.0
924,1.0,1.0,0.0,287.55,566.1700000000001,304380.0
925,0.0,1.0,0.0,287.55,284.41,353512.0
926,1.0,1.0,1.0,544.97,751.38,290931.0
927,1.0,0.0,2.0,567.21,772.97,340950.0
928,0.0,0.0,1.0,309.79,306.0,297253.0
929,1.0,0.0,2.0,961.97,561.97,305367.0
930,1.0,0.0,5.0,1226.29,977.63,323217.0
931,0.0,0.0,5.0,1226.29,792.18,317260.0
932,1.0,0.0,3.0,552.16,632.29,302116.0
933,1.0,0.0,3.0,552.16,632.29,352093.0
934,0.0,0.0,7.0,1063.49,967.24,295635.0
935,1.0,0.0,6.0,860.73,1004.12,300921.0
936,1.0,1.0,7.0,920.3699999999999,992.4599999999999,363431.0
937,0.0,1.0,7.0,920.3699999999999,780.0699999999999,344698.0
938,1.0,1.0,7.0,920.3699999999999,1002.34,277264.0
939,1.0,1.0,7.0,920.3699999999999,1002.34,339969.0
940,0.0,1.0,8.0,1230.33,881.9499999999999,251499.0
941,0.0,1.0,8.0,1132.89,862.92,352515.0
942,1.0,1.0,6.0,888.8699999999999,721.2399999999999,389237.0
943,0.0,1.0,6.0,888.8699999999999,572.3199999999999,379695.0
944,0.0,1.0,6.0,888.8699999999999,572.3199999999999,354108.0
945,1.0,1.0,9.0,1124.71,1042.78,377530.0
946,0.0,1.0,6.0,682.24,580.47,366384.0
947,0.0,1.0,6.0,682.24,580.47,374684.0
948,1.0,1.0,6.0,682.24,735.4300000000001,346457.0
949,0.0,0.0,4.0,257.78,361.90000000000003,356573.0
950,0.0,0.0,2.0,355.15999999999997,429.0,387797.0
951,1.0,0.0,1.0,286.44,478.97,294364.0
952,0.0,1.0,1.0,570.29,562.3,280300.0
953,1.0,1.0,0.0,283.85,566.04,343845.0
954,1.0,1.0,0.0,283.85,566.04,308950.0
955,0.0,1.0,0.0,283.85,281.1,358389.0
956,1.0,1.0,1.0,569.55,762.1600000000001,379263.0
957,1.0,0.0,2.0,601.5799999999999,792.1100000000001,283374.0
958,0.0,0.0,1.0,315.88,311.05,320171.0
959,1.0,0.0,6.0,1323.5700000000002,1319.4399999999998,319830.0
960,0.0,0.0,5.0,1007.69,810.6800000000001,329827.0
961,0.0,0.0,4.0,631.94,684.6600000000001,298927.0
962,1.0,0.0,3.0,575.76,759.04,316831.0
963,0.0,0.0,3.0,575.76,520.53,324286.0
964,0.0,0.0,1.0,116.12,217.57,311401.0
965,1.0,1.0,8.0,930.21,1213.11,284079.0
966,0.0,1.0,7.0,814.0899999999999,713.8000000000001,302748.0
967,0.0,1.0,7.0,814.0899999999999,713.8000000000001,286861.0
