,flushes,l0compactions,other_compactions,read,write,qps
388,0.0,0.0,0.0,0.0,0.0,63734
389,0.0,0.0,0.0,0.0,0.0,75110
390,0.0,0.0,0.0,0.0,0.0,93476
391,0.0,0.0,0.0,0.0,0.0,92448
392,1.0,0.0,0.0,0.0,266.18,69203
393,0.0,0.0,0.0,0.0,0.0,48560
394,0.0,0.0,0.0,0.0,0.0,63281
395,0.0,0.0,0.0,0.0,0.0,61901
396,0.0,0.0,0.0,0.0,0.0,57630
397,0.0,0.0,0.0,0.0,0.0,60672
398,0.0,0.0,0.0,0.0,0.0,64399
399,0.0,0.0,0.0,0.0,0.0,72706
400,0.0,0.0,0.0,0.0,0.0,73503
401,0.0,0.0,0.0,0.0,0.0,74816
402,1.0,0.0,0.0,0.0,252.0,71693
403,1.0,0.0,0.0,0.0,252.0,48928
404,0.0,0.0,0.0,0.0,0.0,54982
405,0.0,0.0,0.0,0.0,0.0,58243
406,0.0,0.0,0.0,0.0,0.0,58817
407,0.0,0.0,0.0,0.0,0.0,60194
408,0.0,0.0,0.0,0.0,0.0,53111
409,0.0,0.0,0.0,0.0,0.0,54412
410,0.0,0.0,0.0,0.0,0.0,50243
411,0.0,0.0,0.0,0.0,0.0,48266
412,0.0,0.0,0.0,0.0,0.0,55312
413,0.0,0.0,0.0,0.0,0.0,55232
414,0.0,0.0,0.0,0.0,0.0,58120
415,1.0,0.0,0.0,0.0,273.84,43939
416,0.0,0.0,0.0,0.0,0.0,27981
417,0.0,0.0,0.0,0.0,0.0,31257
418,0.0,0.0,0.0,0.0,0.0,34206
419,0.0,0.0,0.0,0.0,0.0,37068
420,0.0,0.0,0.0,0.0,0.0,30440
421,0.0,0.0,0.0,0.0,0.0,36592
422,0.0,0.0,0.0,0.0,0.0,32219
423,0.0,0.0,0.0,0.0,0.0,32058
424,0.0,0.0,0.0,0.0,0.0,41668
425,0.0,0.0,0.0,0.0,0.0,39613
426,0.0,0.0,0.0,0.0,0.0,33846
427,0.0,0.0,0.0,0.0,0.0,35834
428,0.0,0.0,0.0,0.0,0.0,33933
429,0.0,0.0,0.0,0.0,0.0,41487
430,0.0,0.0,0.0,0.0,0.0,31969
431,0.0,0.0,0.0,0.0,0.0,36521
432,0.0,0.0,0.0,0.0,0.0,33526
433,0.0,0.0,0.0,0.0,0.0,38302
434,0.0,0.0,0.0,0.0,0.0,41811
435,1.0,1.0,0.0,115.19,389.9,27321
436,0.0,1.0,0.0,115.19,110.45,28148
437,0.0,1.0,0.0,115.19,110.45,33051
438,0.0,1.0,1.0,194.05,161.97,40936
439,0.0,0.0,2.0,271.0,219.12,45996
440,0.0,0.0,1.0,192.14,167.6,44941
441,0.0,0.0,1.0,192.14,167.6,63424
442,0.0,0.0,0.0,0.0,0.0,69117
443,0.0,0.0,0.0,0.0,0.0,87617
444,0.0,0.0,0.0,0.0,0.0,93031
445,0.0,0.0,0.0,0.0,0.0,111365
446,1.0,0.0,0.0,0.0,274.81,85160
447,0.0,0.0,0.0,0.0,0.0,57701
448,0.0,0.0,0.0,0.0,0.0,80034
449,0.0,0.0,0.0,0.0,0.0,74170
450,0.0,0.0,0.0,0.0,0.0,83023
451,0.0,0.0,0.0,0.0,0.0,89469
452,0.0,0.0,0.0,0.0,0.0,86844
453,0.0,0.0,0.0,0.0,0.0,84293
454,0.0,0.0,0.0,0.0,0.0,87202
455,1.0,0.0,0.0,0.0,281.62,52412
456,0.0,0.0,0.0,0.0,0.0,43362
457,0.0,0.0,0.0,0.0,0.0,50660
458,0.0,0.0,0.0,0.0,0.0,60545
459,0.0,0.0,0.0,0.0,0.0,70773
460,0.0,0.0,0.0,0.0,0.0,55550
